timestamp,AAL,AAL_rolling_7_day_avg,AAL_rolling_14_day_avg,AAL_rolling_30_day_avg,AAL_rolling_90_day_avg,AAL_7_days_ago,AAL_14_days_ago,AAL_30_days_ago,AAL_90_days_ago,AAL_log_price,AAL_pct_change_7_days,AAL_pct_change_14_days,AAL_pct_change_30_days,AAL_pct_change_90_days
2016-11-17,45.83,43.72571428571428,42.035714285714285,40.548333333333325,,42.3,39.38,39.35,,3.8249388985210326,0.08345153664302604,0.16378872524123908,0.16467598475222356,
2016-11-18,46.26,44.27571428571428,42.440000000000005,40.83266666666667,,42.93,39.74,40.63,,3.8342776568032932,0.07756813417190772,0.16406643180674374,0.1385675609155795,
2016-11-21,46.08,44.81571428571429,42.888571428571424,41.07233333333333,,43.4,41.49,,,3.830379016387636,0.06175115207373271,0.11062906724511921,,
2016-11-22,46.08,45.26571428571429,43.34357142857143,41.335,,44.76,41.7,,,3.830379016387636,0.029490616621983923,0.10503597122302147,,
2016-11-23,46.34,45.685714285714276,43.840714285714284,41.63366666666666,,44.45,42.41,39.83,,3.8360055190042304,0.04251968503937009,0.0926668238622968,0.16344463971880505,
2016-11-25,46.82,45.980000000000004,44.34642857142857,41.88633333333334,,46.26,42.93,39.32,,3.846310462062765,0.012105490704712544,0.09061262520382019,0.19074262461851474,
2016-11-28,46.5,46.27285714285714,44.70428571428572,42.148,,46.08,43.4,,,3.8394523125933104,0.00911458333333337,0.07142857142857147,,
2016-11-29,46.89,46.424285714285716,45.074999999999996,42.425,,46.08,44.76,,,3.847804433101495,0.01757812500000005,0.047587131367292285,,
2016-11-30,46.44,46.45,45.362857142857145,42.66133333333333,,46.34,44.45,40.6,,3.8381611568296905,0.002157962883038289,0.04476940382452182,0.1438423645320196,
2016-12-01,45.75,46.402857142857144,45.60928571428571,42.832,,,45.83,39.8,,3.82319179172153,,-0.0017455814968360963,0.14949748743718602,
2016-12-02,46.1,46.40571428571428,45.83571428571429,43.01566666666666,,46.82,46.26,39.71,,3.8308129500026027,-0.015378043571123427,-0.003458711629917782,0.16091664568118863,
2016-12-05,45.72,46.31714285714286,46.00142857142857,43.209666666666664,,46.5,46.08,,,3.8225358389266098,-0.01677419354838712,-0.007812499999999988,,
2016-12-06,46.43,46.26142857142857,46.12071428571429,43.42966666666667,,46.89,46.08,,,3.8379458020318302,-0.009810194071230557,0.007595486111111142,,
2016-12-07,48.65,46.56857142857143,46.42071428571428,43.72833333333334,,46.44,46.34,41.49,,3.884651808632014,0.047588285960379006,0.0498489425981872,0.1725717040250662,
2016-12-08,48.05,46.73428571428571,46.57928571428571,44.019333333333336,,45.75,,41.7,,3.8722421354163012,0.050273224043715786,,0.15227817745803343,
2016-12-09,49.64,47.19142857142857,46.82071428571429,44.343666666666664,,46.1,46.82,42.41,,3.9047969603364066,0.07678958785249455,0.06023067065356686,0.17047866069323284,
2016-12-12,47.59,47.45428571428572,46.92857142857143,44.59466666666667,,45.72,46.5,,,3.862622655133019,0.040901137357830374,0.023440860215053837,,
2016-12-13,47.84,47.70285714285715,47.05428571428571,44.836,,46.43,46.89,,,3.867862109642376,0.030368296360112075,0.020260183407976175,,
2016-12-14,47.92,48.01714285714286,47.16714285714285,45.10666666666667,,48.65,46.44,43.4,,3.869532953807194,-0.015005138746145877,0.03186907838070638,0.10414746543778809,
2016-12-15,48.3,48.284285714285716,47.27285714285715,45.393,,48.05,45.75,44.76,,3.877431560658527,0.005202913631633715,0.055737704918032725,0.07908847184986594,
2016-12-16,47.63,48.13857142857143,47.353571428571435,45.668,,49.64,46.1,44.45,,3.863462814812769,-0.04049153908138594,0.033188720173535816,0.07154105736782901,
2016-12-19,48.58,48.214285714285715,47.47428571428572,45.96266666666667,,47.59,45.72,,,3.8832119235740263,0.020802689640680706,0.06255468066491687,,
2016-12-20,49.22,48.15428571428572,47.67285714285714,46.220333333333336,,47.84,46.43,,,3.89630004496291,0.02884615384615375,0.060090458755115206,,
2016-12-21,49.47,48.42285714285714,47.93857142857143,46.47933333333334,,47.92,48.65,46.08,,3.901366425239617,0.03234557595993316,0.016855087358684486,0.07356770833333334,
2016-12-22,48.69,48.544285714285714,48.12357142857143,46.68866666666666,,48.3,48.05,46.08,,3.8854736701946093,0.008074534161490695,0.013319458896982323,0.05664062499999999,
2016-12-23,48.48,48.62428571428571,48.32071428571429,46.894666666666666,,47.63,49.64,46.34,,3.881151341761059,0.017845895444047747,-0.023368251410153175,0.046180405697021865,
2016-12-27,48.61,48.66857142857142,48.47642857142857,47.083999999999996,,49.22,47.84,,,3.883829271057364,-0.012393336042259232,0.016095317725752425,,
2016-12-28,47.67,48.67428571428571,48.40642857142858,47.22633333333333,,49.47,47.92,46.5,,3.864302269216734,-0.03638568829593687,-0.005217028380634391,0.02516129032258068,
2016-12-29,47.25,48.48428571428571,48.34928571428572,47.309333333333335,,48.69,48.3,46.89,,3.855452653939752,-0.029574861367837293,-0.021739130434782553,0.00767754318618041,
2016-12-30,46.69,48.122857142857136,48.138571428571424,47.384,,48.48,47.63,46.44,,3.8435300089828455,-0.036922442244224404,-0.01973546084400598,0.005383290267011198,
2017-01-03,46.3,47.67,48.04642857142857,47.39966666666667,,48.61,49.22,,37.87,3.835141961092188,-0.04752108619625596,-0.059325477448191825,,0.22260364404541855
2017-01-04,46.7,47.385714285714286,47.964999999999996,47.41433333333334,,47.67,49.47,45.72,38.17,3.8437441646748516,-0.02034822739668552,-0.05599353143319175,0.02143482064741916,0.22347393240765
2017-01-05,45.89,47.01571428571428,47.82,47.408,,47.25,48.69,46.43,37.73,3.8262472284067424,-0.02878306878306877,-0.05750667488190588,-0.011630411371957767,0.2162735223959715
2017-01-06,46.21,46.67285714285715,47.67071428571428,47.41233333333333,,46.69,48.48,48.65,,3.833196224882175,-0.010280573998714862,-0.046823432343234245,-0.05015416238437816,
2017-01-09,47.08,46.58857142857143,47.631428571428565,47.437000000000005,,,,,38.2,3.851848282392076,,,,0.23246073298429307
2017-01-10,48.48,46.76428571428572,47.62428571428571,47.492333333333335,,46.3,48.61,,37.38,3.881151341761059,0.04708423326133909,-0.002674346842213589,,0.29695024077046533
2017-01-11,48.64,47.042857142857144,47.582857142857144,47.56366666666666,,46.7,47.67,47.59,39.24,3.8844462376579116,0.04154175588865091,0.02034822739668552,0.022063458709812925,0.23955147808358812
2017-01-12,48.1,47.300000000000004,47.485,47.604000000000006,,45.89,47.25,47.84,38.65,3.8732821771117156,0.04815864022662891,0.01798941798941802,0.00543478260869561,0.2445019404915913
2017-01-13,47.65,47.43571428571429,47.41071428571428,47.64433333333333,,46.21,46.69,47.92,,3.863882630100211,0.031162086128543556,0.020561147997429877,-0.005634390651085207,
2017-01-17,46.75,47.55857142857143,47.287142857142854,47.67766666666667,,48.48,46.3,,40.63,3.844814255734696,-0.035684818481848124,0.009719222462203086,,0.15062761506276143
2017-01-18,47.64,47.762857142857136,47.21785714285715,47.729000000000006,,48.64,46.7,48.58,40.59,3.8636727444870993,-0.02055921052631579,0.02012847965738753,-0.01934952655413746,0.17368810051736872
2017-01-19,47.26,47.78857142857142,47.18857142857143,47.78033333333334,,48.1,45.89,49.22,39.9,3.8556642717587617,-0.017463617463617534,0.029853998692525547,-0.03982121088988218,0.1844611528822055
2017-01-20,48.0,47.71999999999999,47.24214285714286,47.83266666666667,,47.65,46.21,49.47,,3.871201010907891,0.0073452256033578476,0.03873620428478682,-0.02971497877501514,
2017-01-23,46.94,47.47714285714285,47.26,47.775666666666666,,,47.08,,39.69,3.8488701904228773,,-0.0029736618521665373,,0.18266565885613506
2017-01-24,47.54,47.39714285714286,47.348571428571425,47.75866666666666,,46.75,48.48,,39.32,3.861571461932048,0.016898395721925117,-0.019389438943894343,,0.20905391658189212
2017-01-25,47.91,47.43428571428571,47.435,47.701,,47.64,48.64,,39.91,3.8693242508950307,0.0056675062972291355,-0.015008223684210608,,0.20045101478326235
2017-01-26,49.59,47.839999999999996,47.699285714285715,47.76766666666666,,47.26,48.1,48.61,40.06,3.9037892005010426,0.049301735082522335,0.030977130977131017,0.020160460810532896,0.2378931602596106
2017-01-27,46.95,47.74142857142857,47.75214285714286,47.73800000000001,,48.0,47.65,47.67,,3.849083205654272,-0.02187499999999994,-0.014690451206715546,-0.015103838892385124,
2017-01-30,44.9,47.40428571428572,47.596428571428575,47.63733333333333,,46.94,,,39.8,3.8044377947482086,-0.043459735832978255,,,0.128140703517588
2017-01-31,44.25,46.868571428571435,47.294285714285714,47.50233333333333,,47.54,46.75,,39.71,3.7898553714539385,-0.06920488010096759,-0.053475935828877004,,0.11432888441198688
2017-02-01,44.05,46.455714285714286,46.96642857142858,47.383,,47.91,47.64,,39.38,3.7853253523821886,-0.08056773116259652,-0.07535684298908488,,0.11858811579481957
2017-02-02,44.01,45.951428571428565,46.674285714285716,47.230666666666664,,49.59,47.26,46.3,39.74,3.784416880823,-0.11252268602540845,-0.06876851460008464,-0.04946004319654426,0.10744841469552079
2017-02-03,44.2,45.42142857142858,46.42785714285714,47.063333333333325,,46.95,48.0,46.7,,3.7887247890836524,-0.058572949946751864,-0.07916666666666661,-0.05353319057815845,
2017-02-06,45.3,44.808571428571426,46.32428571428572,46.92433333333333,,44.9,46.94,,41.7,3.8133070324889884,0.008908685968819567,-0.034938219002982544,,0.08633093525179841
2017-02-07,45.17,44.55428571428571,46.14785714285714,46.807,,44.25,47.54,,42.41,3.8104331496665127,0.02079096045197744,-0.049852755574253206,,0.06507899080405577
2017-02-08,45.06,44.57714285714286,45.99071428571428,46.693,,44.05,47.91,47.08,42.3,3.8079949350040985,0.02292849035187299,-0.05948653725735743,-0.042905692438402636,0.06524822695035473
2017-02-09,46.3,44.87,45.86928571428571,46.61599999999999,44.44866666666667,44.01,49.59,48.48,42.93,3.835141961092188,0.05203362872074527,-0.06634402097197027,-0.04496699669966996,0.07849988353133001
2017-02-10,46.45,45.212857142857146,45.83428571428572,46.57533333333333,44.54588888888889,44.2,46.95,48.64,,3.8383764652598478,0.05090497737556561,-0.010649627263045794,-0.04502467105263153,
2017-02-13,47.41,45.698571428571434,45.825,46.580666666666666,44.654555555555554,45.3,44.9,,44.76,3.8588331769140267,0.046578366445916106,0.05590200445434294,,0.05920464700625556
2017-02-14,46.57,46.037142857142854,45.72928571428571,46.57666666666667,44.751222222222225,45.17,44.25,,44.45,3.840956556994286,0.030994022581359276,0.052429378531073455,,0.04769403824521929
2017-02-15,47.54,46.357142857142854,45.58285714285715,46.618,44.855333333333334,45.06,44.05,,45.83,3.861571461932048,0.0550377274744784,0.07922814982973898,,0.037311804494872376
2017-02-16,46.97,46.614285714285714,45.58428571428571,46.626999999999995,44.958000000000006,46.3,44.01,46.75,46.26,3.8495091000389037,0.01447084233261343,0.06725744149057035,0.004705882352941152,0.015348032857760503
2017-02-17,46.91,46.878571428571426,45.72785714285715,46.660999999999994,45.047111111111114,46.45,44.2,47.64,,3.8482308723403666,0.009903121636167788,0.06131221719456999,-0.015323257766582787,
2017-02-21,46.81,46.951428571428565,45.910714285714285,46.681000000000004,45.14277777777777,46.57,45.17,,46.34,3.846096855311979,0.00515353231694228,0.03630728359530663,,0.01014242555028051
2017-02-22,46.32,46.93285714285714,46.07285714285714,46.65566666666666,45.24211111111111,47.54,45.06,46.94,,3.83557383326474,-0.025662599915860305,0.027962716378162406,-0.013208351086493342,
2017-02-23,46.1,46.74571428571428,46.222142857142856,46.57633333333333,45.318333333333335,46.97,46.3,47.54,46.82,3.8308129500026027,-0.018522461145411912,-0.004319654427645697,-0.030290281867900667,-0.015378043571123427
2017-02-24,46.28,46.70428571428572,46.37071428571429,46.49766666666667,45.40311111111111,46.91,46.45,47.91,,3.834709902325476,-0.013429972287358677,-0.003659849300322964,-0.0340221248173658,
2017-02-27,46.32,46.53000000000001,46.443571428571424,46.438333333333325,45.489111111111114,,47.41,,46.89,3.83557383326474,,-0.022990930183505513,,-0.012156110044785675
2017-02-28,46.36,46.44285714285714,46.528571428571425,46.39533333333334,45.567,46.81,46.57,,46.44,3.836437018471551,-0.009613330484939175,-0.004509340777324476,,-0.0017226528854435465
2017-03-01,47.09,46.46857142857143,46.67357142857143,46.406666666666666,45.638777777777776,46.32,47.54,44.9,45.75,3.8520606642554633,0.016623488773747908,-0.009465713083718885,0.048775055679287416,0.029289617486338872
2017-03-02,45.72,46.31285714285715,46.63214285714286,46.342666666666666,45.69577777777778,46.1,46.97,44.25,46.1,3.8225358389266098,-0.008242950108459926,-0.02661273153076432,0.03322033898305082,-0.008242950108459926
2017-03-03,46.82,46.38428571428572,46.65857142857142,46.327999999999996,45.772666666666666,46.28,46.91,44.05,,3.846310462062765,0.011668107173725132,-0.001918567469622603,0.06288308740068112,
2017-03-06,45.31,46.27142857142858,46.50857142857143,46.23833333333333,45.83355555555555,46.32,,,46.43,3.813527758679047,-0.021804835924006866,,,-0.02412233469739387
2017-03-07,44.84,46.065714285714286,46.385000000000005,46.16833333333333,45.89077777777778,46.36,46.81,,48.65,3.8031005982039594,-0.03278688524590155,-0.042085024567400105,,-0.07831449126413145
2017-03-08,44.89,45.86142857142857,46.19571428571429,46.08,45.952666666666666,47.09,46.32,45.3,48.05,3.804215052793841,-0.04671904863028249,-0.03087219343696027,-0.009050772626931493,-0.0657648283038501
2017-03-09,43.33,45.42857142857143,45.93571428571429,45.92733333333334,45.99066666666666,45.72,46.1,45.17,49.64,3.768845235751818,-0.052274715660542447,-0.06008676789587859,-0.04073500110692945,-0.12711522965350527
2017-03-10,43.9,44.972857142857144,45.72071428571428,45.73766666666666,46.03333333333333,46.82,46.28,45.06,,3.7819143200811256,-0.06236651003844514,-0.05142610198789979,-0.025743453173546465,
2017-03-13,42.37,44.494285714285716,45.403571428571425,45.585,46.053,45.31,46.32,,47.84,3.7464405646384678,-0.06488633855661012,-0.08527633851468054,,-0.11433946488294326
2017-03-14,41.21,43.692857142857136,45.03857142857142,45.462,46.06866666666666,44.84,46.36,,47.92,3.718680945350726,-0.08095450490633369,-0.1110871440897325,,-0.14002504173622707
2017-03-15,42.09,43.23285714285714,44.75214285714286,45.39,46.09511111111111,44.89,47.09,47.41,48.3,3.7398101827824792,-0.06237469369570054,-0.10617965597791462,-0.11221261337270605,-0.12857142857142845
2017-03-16,42.13,42.84571428571429,44.455714285714286,45.326,46.12566666666666,43.33,45.72,46.57,47.63,3.7407600759909254,-0.027694438033694802,-0.07852143482064734,-0.09534034786343135,-0.11547344110854503
2017-03-17,41.72,42.392857142857146,44.127142857142864,45.24966666666667,46.147666666666666,43.9,46.82,47.54,,3.7309806301325716,-0.04965831435079726,-0.10892780862879115,-0.12242322254943207,
2017-03-20,41.7,42.160000000000004,43.794285714285714,45.166333333333334,46.15,42.37,45.31,,49.22,3.730501128804756,-0.015813075289119533,-0.07967336128889868,,-0.15278342137342535
2017-03-21,40.42,41.66285714285714,43.31785714285714,45.00366666666667,46.13577777777778,41.21,44.84,,49.47,3.699324711975475,-0.0191701043436059,-0.0985727029438002,,-0.18293915504346062
2017-03-22,40.35,41.37428571428571,42.93428571428571,44.842999999999996,46.1128888888889,42.09,44.89,,48.69,3.6975913947159578,-0.041339985744832546,-0.10113611049231452,,-0.1712877387553912
2017-03-23,41.41,41.40285714285715,42.54785714285715,44.721333333333334,46.103,42.13,43.33,46.81,48.48,3.723522397557476,-0.017089959648706524,-0.04431110085391188,-0.11535996581926951,-0.14583333333333334
2017-03-24,41.73,41.35142857142857,42.292142857142856,44.569,46.089666666666666,41.72,43.9,46.32,,3.731220294603461,0.00023969319271327925,-0.04943052391799548,-0.09909326424870474,
2017-03-27,41.74,41.29571428571428,42.07071428571429,44.412000000000006,46.07122222222222,41.7,42.37,,48.61,3.7314599016490546,0.0009592326139088524,-0.014869011092754202,,-0.1413289446615922
2017-03-28,42.6,41.42142857142857,41.90714285714285,44.251666666666665,46.047222222222224,40.42,41.21,,47.67,3.751854253275325,0.05393369619000494,0.0337296772628003,,-0.10635619886721208
2017-03-29,41.96,41.45857142857143,41.809285714285714,44.098,46.019555555555556,40.35,42.09,46.32,47.25,3.7367167835280966,0.03990086741016108,-0.0030886196246139833,-0.0941278065630397,-0.11195767195767194
2017-03-30,42.54,41.76142857142857,41.71214285714286,43.931333333333335,45.983000000000004,41.41,42.13,46.36,46.69,3.750444809772091,0.02728809466312491,0.0097317825777355,-0.0823986194995686,-0.08888412936388945
2017-03-31,42.3,42.04,41.70714285714286,43.775666666666666,45.939,41.73,41.72,47.09,,3.744787086052232,0.013659237958303387,0.013902205177372923,-0.10172011042684234,
2017-04-03,42.45,42.18857142857143,41.79571428571428,43.626999999999995,45.89866666666667,41.74,41.7,,46.3,3.7483269127573564,0.01701006229036897,0.017985611510791366,,-0.0831533477321813
2017-04-04,40.9,42.07,41.71071428571429,43.43,45.84111111111111,42.6,40.42,,46.7,3.711130063048756,-0.03990610328638504,0.011875309252845048,,-0.1241970021413277
2017-04-05,41.31,42.00857142857143,41.652142857142856,43.263000000000005,45.785222222222224,41.96,40.35,45.31,45.89,3.721104601408673,-0.015490943755958022,0.02379182156133831,-0.08828073273008165,-0.099803878840706
2017-04-06,41.72,41.88285714285714,41.652142857142856,43.117,45.72855555555555,42.54,41.41,44.84,46.21,3.7309806301325716,-0.01927597555242126,0.007486114465105102,-0.0695807314897414,-0.09716511577580614
2017-04-07,41.81,41.86142857142857,41.660000000000004,42.967999999999996,45.67644444444444,42.3,41.73,44.89,,3.733135545368474,-0.011583924349881676,0.0019170860292356915,-0.06861216306527063,
2017-04-10,42.32,41.83,41.79571428571428,42.834666666666664,45.625666666666675,42.45,41.74,,48.48,3.7452597875500437,-0.0030624263839812145,0.013895543842836566,,-0.127062706270627
2017-04-11,43.93,42.06285714285714,42.051428571428566,42.75366666666666,45.59777777777778,40.9,42.6,,48.64,3.782597457987688,0.0740831295843521,0.031220657276995262,,-0.09683388157894739
2017-04-12,43.96,42.278571428571425,42.23357142857143,42.64933333333333,45.57788888888889,41.31,41.96,42.37,48.1,3.7832801295354206,0.0641491164366981,0.047664442326024785,0.037526551805522855,-0.08607068607068608
2017-04-13,43.35,42.628571428571426,42.34928571428571,42.57033333333333,45.547333333333334,41.72,42.54,41.21,47.65,3.769306703226551,0.039069990412272354,0.0190409026798308,0.05192914341179327,-0.09024134312696741
2017-04-17,44.23,43.04571428571428,42.52714285714286,42.484,45.53077777777777,42.32,42.45,,46.75,3.789403291880235,0.045132325141776855,0.04193168433451105,,-0.05390374331550809
2017-04-18,43.81,43.34428571428572,42.61357142857143,42.434000000000005,45.501666666666665,43.93,40.9,,47.64,3.779862101825807,-0.0027316184839516833,0.07114914425427882,,-0.08039462636439963
2017-04-19,44.4,43.714285714285715,42.78785714285714,42.419333333333334,45.45444444444445,43.96,41.31,41.7,47.26,3.7932394694381792,0.010009099181073651,0.0748002904865649,0.06474820143884881,-0.06051629284807447
2017-04-20,45.22,44.128571428571426,42.979285714285716,42.43033333333334,45.423,43.35,41.72,40.42,48.0,3.811539466849824,0.04313725490196072,0.08389261744966443,0.11875309252845119,-0.05791666666666669
2017-04-21,45.15,44.30285714285714,43.18285714285714,42.491,45.37311111111111,,41.81,40.35,,3.8099902798629945,,0.07988519492944263,0.11895910780669137,
2017-04-24,46.44,44.65714285714285,43.46785714285715,42.57566666666666,45.36033333333334,44.23,42.32,,47.54,3.8381611568296905,0.049966086366719446,0.09735349716446119,,-0.023138409760201966
2017-04-25,46.61,45.12285714285714,43.875714285714295,42.717,45.346666666666664,43.81,43.93,,47.91,3.8418151103846494,0.06391234877881756,0.061006146141588884,,-0.027134209977040226
2017-04-26,46.4,45.43285714285714,44.239285714285714,42.88999999999999,45.32977777777778,44.4,43.96,41.74,49.59,3.8372994592322094,0.04504504504504505,0.05550500454959048,0.11164350742692852,-0.06432748538011705
2017-04-27,43.98,45.457142857142856,44.40071428571429,42.952999999999996,45.281777777777776,45.22,43.35,42.6,46.95,3.783734985126615,-0.02742149491375502,0.014532871972318234,0.03239436619718299,-0.06325878594249214
2017-04-28,42.62,45.202857142857134,44.45857142857143,42.96933333333334,45.22611111111111,45.15,,41.96,,3.752323626670471,-0.056035437430786296,,0.0157292659675881,
2017-05-01,42.08,44.75428571428571,44.44142857142857,42.98133333333333,45.15388888888889,46.44,44.23,,44.25,3.7395725684294545,-0.09388458225667527,-0.048609541035496244,,-0.04903954802259891
2017-05-02,43.87,44.57142857142857,44.43714285714286,43.05366666666667,45.09444444444444,46.61,43.81,,44.05,3.7812307151781224,-0.058785668311521176,0.0013695503309745529,,-0.004086265607264466
2017-05-03,43.92,44.21142857142858,44.43428571428571,43.17033333333333,45.03277777777778,46.4,44.4,42.45,44.01,3.7823697972012753,-0.0534482758620689,-0.01081081081081074,0.03462897526501764,-0.002044989775051041
2017-05-04,43.91,43.825714285714284,44.47428571428571,43.289,44.97966666666667,43.98,45.22,40.9,44.2,3.782142084573626,-0.0015916325602546677,-0.0289694825298541,0.0735941320293398,-0.006561085972850819
2017-05-05,44.51,43.55571428571428,44.49428571428571,43.39233333333333,44.93555555555555,42.62,45.15,41.31,,3.795713883027763,0.04434537775692165,-0.014174972314507211,0.07746308399903161,
2017-05-08,44.94,43.69285714285714,44.574999999999996,43.49933333333333,44.894777777777776,42.08,46.44,,45.17,3.8053282667571833,0.06796577946768059,-0.03229974160206719,,-0.00509187513836626
2017-05-09,47.08,44.33,44.76642857142857,43.67733333333333,44.88822222222222,43.87,46.61,,45.06,3.851848282392076,0.0731707317073171,0.010083673031538272,,0.044829116733244474
2017-05-10,47.3,45.075714285714284,44.915,43.833999999999996,44.888777777777776,43.92,46.4,42.32,46.3,3.856510295497887,0.07695810564663014,0.0193965517241379,0.11767485822306231,0.021598272138228944
2017-05-11,46.54,45.457142857142856,45.01428571428572,43.986666666666665,44.88711111111111,43.91,43.98,43.93,46.45,3.8403121578741457,0.05989524026417679,0.05820827648931338,0.059412702025950365,0.0019375672766414704
2017-05-12,45.83,45.73,44.97071428571428,44.096333333333334,44.88188888888889,44.51,42.62,43.96,,3.8249388985210326,0.029656257020894188,0.07531675269826375,0.04253867151956318,
2017-05-15,46.68,46.12571428571429,44.97571428571428,44.242333333333335,44.88166666666667,44.94,42.08,,46.57,3.8433158074183553,0.0387182910547397,0.1093155893536122,,0.00236203564526518
2017-05-16,46.94,46.472857142857144,45.01428571428571,44.392,44.89333333333333,47.08,43.87,,47.54,3.8488701904228773,-0.0029736618521665373,0.0699794848415774,,-0.012620950778291994
2017-05-17,44.92,46.470000000000006,45.08142857142856,44.525999999999996,44.879,47.3,43.92,44.23,46.97,3.8048831298702424,-0.050317124735729295,0.022768670309653915,0.015600271309066355,-0.04364487971045342
2017-05-18,44.65,46.122857142857136,45.22642857142858,44.63733333333333,44.852,46.54,43.91,43.81,46.91,3.798854307322508,-0.040610227761065765,0.01685265315417905,0.019173704633645202,-0.048177360903858414
2017-05-19,45.22,45.825714285714284,45.450714285714284,44.754,44.815777777777775,45.83,44.51,44.4,,3.811539466849824,-0.013310058913375507,0.015951471579420375,0.018468468468468474,
2017-05-22,46.21,45.778571428571425,45.61785714285714,44.900666666666666,44.78877777777778,46.68,44.94,,46.81,3.833196224882175,-0.010068551842330738,0.028259902091677863,,-0.01281777397991885
2017-05-23,46.66,45.89714285714286,45.81357142857143,45.04533333333334,44.77277777777778,46.94,47.08,,46.32,3.842887266593284,-0.005965061780997042,-0.008920985556499611,,0.007340241796200265
