timestamp,LUV,LUV_rolling_7_day_avg,LUV_rolling_14_day_avg,LUV_rolling_30_day_avg,LUV_rolling_90_day_avg,LUV_7_days_ago,LUV_14_days_ago,LUV_30_days_ago,LUV_90_days_ago,LUV_log_price,LUV_pct_change_7_days,LUV_pct_change_14_days,LUV_pct_change_30_days,LUV_pct_change_90_days
2017-03-27,52.88,52.690000000000005,53.82571428571429,55.76833333333333,51.96144444444444,53.45,54.49,,50.49,3.9680251955434307,-0.010664172123479893,-0.029546705817581197,,0.04733610615963558
2017-03-28,54.19,52.83428571428572,53.64785714285714,55.717,52.04966666666666,51.88,52.88,,50.17,3.9924963895780228,0.04452582883577477,0.0247730711043872,,0.08012756627466605
2017-03-29,53.48,52.83857142857143,53.44214285714286,55.656,52.13444444444445,52.46,54.29,58.43,50.2,3.9793077522337423,0.01944338543652299,-0.014919874746730564,-0.08471675509156261,0.06533864541832657
2017-03-30,53.83,53.11714285714286,53.29571428571428,55.54066666666667,52.21377777777778,52.37,54.15,57.8,49.84,3.985830932572866,0.027878556425434426,-0.005909510618651899,-0.06868512110726642,0.08005617977528079
2017-03-31,53.76,53.30285714285714,53.243571428571435,55.45466666666666,52.28822222222223,52.61,53.18,58.88,,3.984529696214894,0.021858962174491514,0.010906355772846902,-0.0869565217391305,
2017-04-03,54.0,53.535714285714285,53.32357142857143,55.344,52.36200000000001,52.88,53.45,,49.98,3.9889840465642745,0.021180030257186032,0.010289990645462996,,0.08043217286914772
2017-04-04,53.07,53.60142857142858,53.23642857142857,55.184333333333335,52.428333333333335,54.19,51.88,,51.3,3.9716117968398037,-0.020668019929876314,0.022937548188126402,,0.03450292397660825
2017-04-05,53.35,53.66857142857143,53.17928571428571,55.032333333333334,52.494777777777784,53.48,52.46,57.56,50.47,3.976873977747762,-0.002430815258040304,0.016965306900495625,-0.07314107018763032,0.05706360213988513
2017-04-06,53.38,53.55285714285714,53.193571428571424,54.903000000000006,52.56066666666667,53.83,52.37,56.83,49.93,3.9774361439763783,-0.008359650752368488,0.01928585067786911,-0.060707372866443704,0.0690967354296015
2017-04-07,54.54,53.70428571428572,53.271428571428565,54.76966666666667,52.63866666666666,53.76,52.61,56.68,,3.9989343774174424,0.014508928571428593,0.036685040866755364,-0.03775582215949189,
2017-04-10,54.22,53.760000000000005,53.43857142857143,54.629333333333335,52.71622222222222,54.0,52.88,,51.34,3.9930498440705193,0.004074074074074053,0.02534039334341899,,0.05609661082976228
2017-04-11,55.06,53.94571428571429,53.62428571428571,54.538000000000004,52.81011111111111,53.07,54.19,,51.68,4.008423499714461,0.03749764462031283,0.016054622624100474,,0.0654024767801858
2017-04-12,55.51,54.16142857142858,53.848571428571425,54.425666666666665,52.903888888888886,53.35,53.48,54.49,51.01,4.01656318470207,0.040487347703842484,0.0379581151832461,0.01871903101486504,0.08821799647128015
2017-04-13,54.31,54.33857142857143,53.96999999999999,54.317,52.975,53.38,53.83,52.88,51.15,3.994708372046754,0.017422255526414382,0.008916960802526547,0.027042360060514366,0.061779081133919916
2017-04-17,54.72,54.534285714285716,54.10142857142857,54.178999999999995,53.06000000000001,54.22,54.0,,50.24,4.002229273314295,0.009221689413500553,0.013333333333333312,,0.08917197452229293
2017-04-18,54.42,54.682857142857145,54.11785714285714,54.074333333333335,53.134888888888895,55.06,53.07,,50.38,3.9967317333551002,-0.01162368325463132,0.025438100621820264,,0.08019055180627231
2017-04-19,54.65,54.69857142857143,54.20142857142857,54.001666666666665,53.188222222222215,55.51,53.35,53.45,50.07,4.000949214622548,-0.01549270401729417,0.024367385192127406,0.02245088868101021,0.09147193928500097
2017-04-20,55.95,54.94571428571429,54.35285714285714,53.977333333333334,53.25877777777778,54.31,53.38,51.88,51.09,4.024458434757935,0.030197017123918257,0.04814537279880105,0.0784502698535081,0.09512624779800351
2017-04-21,55.63,55.02714285714286,54.48642857142857,53.953,53.32366666666667,,54.54,52.46,,4.018722624087202,,0.01998533186652005,0.06042699199390015,
2017-04-24,56.49,55.16714285714285,54.66428571428571,53.973333333333336,53.40277777777778,54.72,54.22,,49.65,4.034063631337171,0.032346491228070234,0.04186646993729257,,0.13776435045317229
2017-04-25,57.09,55.56428571428571,54.95142857142857,54.059999999999995,53.486555555555555,54.42,55.06,,49.46,4.044628969976168,0.04906284454244766,0.03686887032328371,,0.15426607359482414
2017-04-26,56.94,55.88142857142857,55.20785714285715,54.19533333333334,53.57166666666667,54.65,55.51,52.88,53.92,4.041998081849892,0.041903019213174734,0.025761124121779857,0.07677760968229945,0.05600890207715126
2017-04-27,55.75,56.07142857142857,55.37714285714286,54.24400000000001,53.629000000000005,55.95,54.31,54.19,52.7,4.020877410340228,-0.0035746201966041615,0.026514454060025734,0.028787599188042117,0.05787476280834909
2017-04-28,56.22,56.29571428571429,55.49714285714286,54.313,53.69888888888889,55.63,,53.48,,4.029272565478386,0.010605788243753304,,0.05123410620792824,
2017-05-01,56.28,56.34285714285714,55.644285714285715,54.416333333333334,53.76477777777778,56.49,54.72,,52.31,4.030339232246188,-0.003717472118959123,0.028508771929824605,,0.0758937105715924
2017-05-02,58.33,56.72857142857142,55.87785714285714,54.57899999999999,53.84744444444445,57.09,54.42,,52.73,4.066116540765546,0.021720091084252845,0.07184858507901501,,0.1062014033756875
2017-05-03,58.16,56.96714285714286,56.067142857142855,54.788333333333334,53.93088888888889,56.94,54.65,54.0,52.86,4.063197833225264,0.021426062521952914,0.06422689844464773,0.07703703703703697,0.10026485054861894
2017-05-04,58.34,57.145714285714284,56.355000000000004,54.98433333333333,54.020777777777774,55.75,55.95,53.07,52.88,4.066287964439575,0.04645739910313908,0.04271671134941913,0.09930280761258721,0.10325264750378216
2017-05-05,58.4,57.354285714285716,56.61785714285714,55.18533333333334,54.109111111111105,56.22,55.63,53.35,,4.067315889834181,0.03877623621487015,0.049793277008808125,0.09465791940018739,
2017-05-08,57.48,57.60142857142857,56.83642857142858,55.34766666666667,54.186777777777785,56.28,56.49,,53.04,4.051437061210824,0.021321961620469006,0.017525225703664275,,0.08371040723981896
2017-05-09,58.28,57.89571428571429,57.09571428571428,55.52766666666667,54.27688888888889,58.33,57.09,,52.92,4.065258981327004,-0.000857191839533639,0.020844280959887856,,0.10128495842781556
2017-05-10,58.37,58.19428571428572,57.26857142857143,55.667,54.367666666666665,58.16,56.94,54.22,54.52,4.0668020592157,0.0036107290233837836,0.025114155251141548,0.07654002213205456,0.0706162876008803
2017-05-11,58.09,58.160000000000004,57.44428571428572,55.82066666666667,54.45933333333333,58.34,55.75,55.06,54.71,4.061993532004442,-0.004285224545766198,0.04197309417040365,0.05503087540864513,0.0617802961067447
2017-05-12,57.22,58.02571428571429,57.496428571428574,55.93366666666667,54.53977777777778,58.4,56.22,55.51,,4.0469034876219645,-0.02020547945205479,0.017787264318747775,0.030805260313457053,
2017-05-15,58.03,57.98142857142857,57.56357142857143,56.07600000000001,54.61455555555556,57.48,56.28,,55.31,4.060960118202517,0.009568545581071751,0.03109452736318408,,0.049177363948653026
2017-05-16,58.27,57.962857142857146,57.65857142857143,56.21833333333334,54.70122222222222,58.28,58.33,,57.29,4.065087381154983,-0.0001715854495538437,-0.0010286302074403425,,0.017105952173154196
2017-05-17,57.04,57.9,57.750714285714295,56.35066666666667,54.780222222222214,58.37,58.16,54.72,56.34,4.04375277610604,-0.022785677574096254,-0.019257221458046724,0.042397660818713455,0.012424565140220016
2017-05-18,57.29,57.75857142857143,57.82714285714286,56.482,54.85788888888889,58.09,58.34,54.42,57.32,4.048126088420487,-0.013771733516956519,-0.017997943092218104,0.052737963983829426,-0.0005233775296580799
2017-05-19,58.04,57.71142857142856,57.952857142857134,56.63733333333333,54.93233333333334,57.22,58.4,54.65,,4.061132428015987,0.014330653617616223,-0.006164383561643826,0.06203110704483075,
2017-05-22,58.92,57.83,57.995000000000005,56.78333333333333,55.01277777777777,58.03,57.48,,57.86,4.076180591594429,0.015336894709632959,0.02505219206680593,,0.01832008295886627
2017-05-23,59.64,58.17571428571428,58.10071428571429,56.96399999999999,55.108666666666664,58.27,58.28,,57.91,4.088326489896538,0.023511240775699285,0.023335621139327373,,0.029873942324296392
2017-05-24,59.58,58.39714285714286,58.18928571428571,57.11466666666667,55.202333333333335,57.04,58.37,56.49,57.26,4.0873199472851365,0.044530154277699845,0.02072982696590716,0.05469994689325538,0.0405169402724415
